sport,league,game_id,a_team,h_team,cur_time,lms_date,lms_time,quarter,secs,a_pts,h_pts,status,a_win,h_win,last_mod_to_start,last_mod_lines,num_markets,a_odds_ml,h_odds_ml,a_deci_ml,h_deci_ml,a_odds_ps,h_odds_ps,a_deci_ps,h_deci_ps,a_hcap_ps,h_hcap_ps,a_odds_tot,h_odds_tot,a_deci_tot,h_deci_tot,a_hcap_tot,h_hcap_tot,game_start_time
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550796850.7336962,2019-02-21,19:53:56-0500,1,330,11,13,1,0,0,1423.2139999866486,1550796823.214,20,-150,+110,1.666667,2.100,-120,-110,1.833333,1.909091,-1.5,1.5,-120,-110,1.833333,1.909091,226.5,226.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550796850.733787,2019-02-21,19:53:56-0500,2,358,37,36,1,0,0,3221.765000104904,1550796821.765,18,+185,-260,2.850,1.384615,-115,-115,1.870,1.870,4.5,-4.5,-115,-115,1.870,1.870,212.5,212.5,1550793600.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550796850.7339349,2019-02-21,19:52:29-0500,2,279,42,43,1,0,0,3213.859999895096,1550796813.86,18,-105,-125,1.952381,1.800,-125,-105,1.800,1.952381,1.5,-1.5,-115,-115,1.870,1.870,216.5,216.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550796863.1926458,2019-02-21,19:54:12-0500,1,346,11,13,1,0,0,1436.608999967575,1550796836.609,20,-140,+105,1.714286,2.050,-115,-115,1.870,1.870,-1.5,1.5,-115,-115,1.870,1.870,225.5,225.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550796863.192738,2019-02-21,19:54:10-0500,2,368,37,37,1,0,0,3236.420000076294,1550796836.42,18,+195,-260,2.950,1.384615,-115,-115,1.870,1.870,4.5,-4.5,-110,-120,1.909091,1.833333,213.5,213.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550796875.51652,2019-02-21,19:54:19-0500,1,338,11,13,1,0,0,1436.608999967575,1550796836.609,20,-140,+105,1.714286,2.050,-115,-115,1.870,1.870,-1.5,1.5,-115,-115,1.870,1.870,225.5,225.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550796875.5166142,2019-02-21,19:54:22-0500,2,368,37,38,1,0,0,3249.861999988556,1550796849.862,18,+195,-260,2.950,1.384615,-110,-120,1.909091,1.833333,4.5,-4.5,-120,-110,1.833333,1.909091,213.5,213.5,1550793600.0
BASK,NBA,4253821,Sacramento Kings,Golden State Warriors,1550796875.5166974,2019-02-20,07:09:59-0500,0,-1,0,0,0,0,0,-9388.194999933243,1550796811.805,128,+600,-1000,7.00,1.100,-110,-110,1.909091,1.909091,12.5,-12.5,-115,-105,1.870,1.952381,238.0,238.0,1550806200.0
BASK,NBA,4253789,Boston Celtics,Milwaukee Bucks,1550796875.516763,2019-02-20,07:09:04-0500,0,-1,0,0,0,0,0,-380.23799991607666,1550796819.762,126,+200,-240,3.00,1.416667,-110,-110,1.909091,1.909091,6.5,-6.5,-110,-110,1.909091,1.909091,228.0,228.0,1550797200.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550796888.0020463,2019-02-21,19:54:31-0500,1,326,13,13,1,0,0,1460.1989998817444,1550796860.199,20,-140,+110,1.714286,2.100,-120,-110,1.833333,1.909091,-1.5,1.5,-115,-115,1.870,1.870,226.5,226.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550796888.0021422,2019-02-21,19:54:35-0500,2,358,37,38,1,0,0,3262.802999973297,1550796862.803,18,+195,-260,2.950,1.384615,-110,-120,1.909091,1.833333,4.5,-4.5,-110,-120,1.909091,1.833333,214.5,214.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550796900.6688929,2019-02-21,19:54:47-0500,1,310,13,13,1,0,0,1474.648999929428,1550796874.649,20,-155,+115,1.645161,2.150,-115,-115,1.870,1.870,-2.5,2.5,-115,-115,1.870,1.870,227.5,227.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550796900.668985,2019-02-21,19:54:46-0500,2,347,37,38,1,0,0,3274.2939999103546,1550796874.294,18,+195,-260,2.950,1.384615,-110,-120,1.909091,1.833333,4.5,-4.5,-115,-115,1.870,1.870,213.5,213.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550796913.9436805,2019-02-21,19:55:02-0500,1,297,15,13,1,0,0,1487.7860000133514,1550796887.786,20,-155,+115,1.645161,2.150,-115,-115,1.870,1.870,-2.5,2.5,-110,-120,1.909091,1.833333,226.5,226.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550796913.9437747,2019-02-21,19:55:01-0500,2,332,37,41,1,0,0,3285.4189999103546,1550796885.419,18,+210,-290,3.100,1.344828,-115,-115,1.870,1.870,5.5,-5.5,-115,-115,1.870,1.870,212.5,212.5,1550793600.0
BASK,NBA,4253821,Sacramento Kings,Golden State Warriors,1550796913.9438593,2019-02-20,07:09:59-0500,0,-1,0,0,0,0,0,-9329.789999961853,1550796870.21,129,+600,-1000,7.00,1.100,-110,-110,1.909091,1.909091,12.5,-12.5,-115,-105,1.870,1.952381,238.0,238.0,1550806200.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550796926.0086145,2019-02-21,19:55:14-0500,1,284,15,13,1,0,0,1492.8499999046326,1550796892.85,20,-170,+130,1.588235,2.300,-110,-120,1.909091,1.833333,-3.5,3.5,-115,-115,1.870,1.870,227.5,227.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550796926.0087094,2019-02-21,19:55:12-0500,2,322,37,41,1,0,0,3293.184000015259,1550796893.184,18,+210,-290,3.100,1.344828,-120,-110,1.833333,1.909091,5.5,-5.5,-120,-110,1.833333,1.909091,211.5,211.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550796939.3376904,2019-02-21,19:55:22-0500,1,277,15,13,1,0,0,1505.5490000247955,1550796905.549,20,-170,+135,1.588235,2.350,-115,-115,1.870,1.870,-3.5,3.5,-115,-115,1.870,1.870,226.5,226.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550796939.3377824,2019-02-21,19:55:20-0500,2,313,37,41,1,0,0,3312.608999967575,1550796912.609,18,+225,-315,3.250,1.31746,-120,-110,1.833333,1.909091,6.5,-6.5,-115,-115,1.870,1.870,213.5,213.5,1550793600.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550796939.3378944,2019-02-21,19:55:26-0500,2,264,42,43,1,0,0,3213.859999895096,1550796813.86,18,-105,-125,1.952381,1.800,-125,-105,1.800,1.952381,1.5,-1.5,-115,-115,1.870,1.870,216.5,216.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550796951.660629,2019-02-21,19:55:40-0500,1,259,15,13,1,0,0,1521.9159998893738,1550796921.916,20,-170,+130,1.588235,2.300,-110,-120,1.909091,1.833333,-3.5,3.5,-115,-115,1.870,1.870,225.5,225.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550796951.660723,2019-02-21,19:55:38-0500,2,295,37,41,1,0,0,3320.6150000095367,1550796920.615,18,+245,-345,3.450,1.290,-115,-115,1.870,1.870,6.5,-6.5,-115,-115,1.870,1.870,212.5,212.5,1550793600.0
BASK,NBA,4253821,Sacramento Kings,Golden State Warriors,1550796951.6608055,2019-02-20,07:09:59-0500,0,-1,0,0,0,0,0,-9309.756000041962,1550796890.244,129,+600,-1000,7.00,1.100,-110,-110,1.909091,1.909091,12.5,-12.5,-115,-105,1.870,1.952381,238.0,238.0,1550806200.0
BASK,NBA,4253789,Boston Celtics,Milwaukee Bucks,1550796951.6608713,2019-02-20,07:09:04-0500,0,-1,0,0,0,0,0,-299.0480000972748,1550796900.952,126,+200,-240,3.00,1.416667,-110,-110,1.909091,1.909091,6.5,-6.5,-110,-110,1.909091,1.909091,228.0,228.0,1550797200.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550796951.6609337,2019-02-21,19:55:40-0500,2,251,42,43,1,0,0,3321.878000020981,1550796921.878,18,-105,-125,1.952381,1.800,-125,-105,1.800,1.952381,1.5,-1.5,-115,-115,1.870,1.870,215.5,215.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550796964.0621147,2019-02-21,19:55:40-0500,1,259,15,13,1,0,0,1534.2639999389648,1550796934.264,20,-170,+135,1.588235,2.350,-115,-115,1.870,1.870,-3.5,3.5,-115,-115,1.870,1.870,224.5,224.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550796964.0622096,2019-02-21,19:55:38-0500,2,295,37,41,1,0,0,3338.0069999694824,1550796938.007,18,+245,-345,3.450,1.290,-110,-120,1.909091,1.833333,6.5,-6.5,-115,-115,1.870,1.870,212.5,212.5,1550793600.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550796964.0622969,2019-02-21,19:55:53-0500,2,238,45,43,1,0,0,3332.016000032425,1550796932.016,18,-105,-125,1.952381,1.800,-125,-105,1.800,1.952381,1.5,-1.5,-120,-110,1.833333,1.909091,214.5,214.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550796977.035937,2019-02-21,19:55:40-0500,1,259,15,13,1,0,0,1539.2460000514984,1550796939.246,20,-170,+135,1.588235,2.350,-115,-115,1.870,1.870,-3.5,3.5,-110,-120,1.909091,1.833333,224.5,224.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550796977.0360289,2019-02-21,19:55:55-0500,2,305,37,41,1,0,0,3338.0069999694824,1550796938.007,18,+245,-345,3.450,1.290,-110,-120,1.909091,1.833333,6.5,-6.5,-115,-115,1.870,1.870,212.5,212.5,1550793600.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550796977.036117,2019-02-21,19:56:02-0500,2,229,45,43,1,0,0,3343.190999984741,1550796943.191,18,-105,-125,1.952381,1.800,-125,-105,1.800,1.952381,1.5,-1.5,-120,-110,1.833333,1.909091,213.5,213.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550796989.4718487,2019-02-21,19:56:16-0500,1,266,15,13,1,0,0,1539.2460000514984,1550796939.246,20,-170,+135,1.588235,2.350,-115,-115,1.870,1.870,-3.5,3.5,-110,-120,1.909091,1.833333,224.5,224.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550796989.471942,2019-02-21,19:55:55-0500,2,305,37,41,1,0,0,3354.661999940872,1550796954.662,18,+245,-345,3.450,1.290,-115,-115,1.870,1.870,6.5,-6.5,-115,-115,1.870,1.870,212.5,212.5,1550793600.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550796989.4720292,2019-02-21,19:56:11-0500,2,220,45,43,1,0,0,3361.7809998989105,1550796961.781,18,-125,-105,1.800,1.952381,-105,-125,1.952381,1.800,-1.5,1.5,-115,-115,1.870,1.870,215.5,215.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550797002.4998498,2019-02-21,19:56:31-0500,1,251,15,13,1,0,0,1575.316999912262,1550796975.317,20,-170,+135,1.588235,2.350,-115,-115,1.870,1.870,-3.5,3.5,-115,-115,1.870,1.870,224.5,224.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550797002.4999442,2019-02-21,19:56:27-0500,2,294,37,41,1,0,0,3376.555999994278,1550796976.556,18,+245,-345,3.450,1.290,-115,-115,1.870,1.870,6.5,-6.5,-120,-110,1.833333,1.909091,211.5,211.5,1550793600.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550797002.5002766,2019-02-21,19:56:11-0500,2,220,45,43,1,0,0,3371.4939999580383,1550796971.494,18,-125,-105,1.800,1.952381,-105,-125,1.952381,1.800,-1.5,1.5,-115,-115,1.870,1.870,214.5,214.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550797014.9235096,2019-02-21,19:56:41-0500,1,242,15,13,1,0,0,1583.4809999465942,1550796983.481,20,-170,+135,1.588235,2.350,-110,-120,1.909091,1.833333,-3.5,3.5,-110,-120,1.909091,1.833333,224.5,224.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550797014.9236047,2019-02-21,19:56:35-0500,2,286,39,41,1,0,0,3387.1129999160767,1550796987.113,18,+225,-315,3.250,1.31746,-120,-110,1.833333,1.909091,6.5,-6.5,-110,-120,1.909091,1.833333,211.5,211.5,1550793600.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550797014.9236934,2019-02-21,19:56:41-0500,2,209,45,43,1,0,0,3371.4939999580383,1550796971.494,18,-125,-105,1.800,1.952381,-105,-125,1.952381,1.800,-1.5,1.5,-115,-115,1.870,1.870,214.5,214.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550797027.3000748,2019-02-21,19:56:54-0500,1,228,17,13,1,0,0,1600.7309999465942,1550797000.731,20,-170,+135,1.588235,2.350,-115,-115,1.870,1.870,-3.5,3.5,-115,-115,1.870,1.870,222.5,222.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550797027.3001716,2019-02-21,19:56:55-0500,2,265,39,41,1,0,0,3395.826999902725,1550796995.827,18,+215,-315,3.150,1.31746,-115,-115,1.870,1.870,5.5,-5.5,-115,-115,1.870,1.870,212.5,212.5,1550793600.0
BASK,NBA,4253789,Boston Celtics,Milwaukee Bucks,1550797027.3002567,2019-02-20,07:09:04-0500,0,-1,0,0,0,0,0,-227.35899996757507,1550796972.641,126,+200,-240,3.00,1.416667,-110,-110,1.909091,1.909091,6.5,-6.5,-110,-110,1.909091,1.909091,228.0,228.0,1550797200.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550797027.3003244,2019-02-21,19:56:41-0500,2,209,45,43,1,0,0,3400.6429998874664,1550797000.643,18,-140,100,1.714286,2.00,-115,-115,1.870,1.870,-1.5,1.5,-120,-110,1.833333,1.909091,213.5,213.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550797039.3041346,2019-02-21,19:57:08-0500,1,214,17,15,1,0,0,1614.361999988556,1550797014.362,19,-200,+155,1.500,2.550,-110,-120,1.909091,1.833333,-4.5,4.5,-115,-115,1.870,1.870,223.5,223.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550797039.304229,2019-02-21,19:56:59-0500,2,258,39,41,1,0,0,3413.266000032425,1550797013.266,18,+215,-315,3.150,1.31746,-115,-115,1.870,1.870,5.5,-5.5,-120,-110,1.833333,1.909091,210.5,210.5,1550793600.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550797039.3043144,2019-02-21,19:56:41-0500,2,209,45,43,1,0,0,3404.5060000419617,1550797004.506,18,-140,+110,1.714286,2.100,-120,-110,1.833333,1.909091,-1.5,1.5,-115,-115,1.870,1.870,215.5,215.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550797051.6718302,2019-02-21,19:57:18-0500,1,203,17,15,1,0,0,1620.1860001087189,1550797020.186,19,-185,+140,1.540541,2.400,-115,-115,1.870,1.870,-3.5,3.5,-115,-115,1.870,1.870,225.5,225.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550797051.6719255,2019-02-21,19:57:16-0500,2,271,39,41,1,0,0,3419.938999891281,1550797019.939,18,+215,-315,3.150,1.31746,-110,-120,1.909091,1.833333,5.5,-5.5,-115,-115,1.870,1.870,211.5,211.5,1550793600.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550797051.6720145,2019-02-21,19:57:10-0500,2,209,46,43,1,0,0,3404.5060000419617,1550797004.506,18,-140,+110,1.714286,2.100,-120,-110,1.833333,1.909091,-1.5,1.5,-115,-115,1.870,1.870,215.5,215.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550797063.961068,2019-02-21,19:57:30-0500,1,192,17,15,1,0,0,1639.1860001087189,1550797039.186,19,-185,+140,1.540541,2.400,-110,-120,1.909091,1.833333,-3.5,3.5,-115,-115,1.870,1.870,223.5,223.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550797063.9611716,2019-02-21,19:57:16-0500,2,271,39,41,1,0,0,3435.2279999256134,1550797035.228,18,+215,-315,3.150,1.31746,-115,-115,1.870,1.870,5.5,-5.5,-110,-120,1.909091,1.833333,212.5,212.5,1550793600.0
BASK,NBA,4253821,Sacramento Kings,Golden State Warriors,1550797063.9612536,2019-02-20,07:09:59-0500,0,-1,0,0,0,0,0,-9174.391000032425,1550797025.609,129,+600,-1000,7.00,1.100,-110,-110,1.909091,1.909091,12.5,-12.5,-115,-105,1.870,1.952381,238.0,238.0,1550806200.0
BASK,NBA,4253789,Boston Celtics,Milwaukee Bucks,1550797063.961319,2019-02-20,07:09:04-0500,0,-1,0,0,0,0,0,-174.44700002670288,1550797025.553,126,+200,-240,3.00,1.416667,-110,-110,1.909091,1.909091,6.5,-6.5,-110,-110,1.909091,1.909091,228.0,228.0,1550797200.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550797063.961383,2019-02-21,19:57:33-0500,2,199,46,43,1,0,0,3428.8959999084473,1550797028.896,18,-150,+110,1.666667,2.100,-120,-110,1.833333,1.909091,-1.5,1.5,-115,-115,1.870,1.870,215.5,215.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550797076.4153328,2019-02-21,19:57:37-0500,1,190,17,15,1,0,0,1649.7850000858307,1550797049.785,19,-185,+140,1.540541,2.400,-115,-115,1.870,1.870,-3.5,3.5,-115,-115,1.870,1.870,222.5,222.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550797076.4153726,2019-02-21,19:57:44-0500,2,262,39,42,1,0,0,3435.2279999256134,1550797035.228,18,+215,-315,3.150,1.31746,-115,-115,1.870,1.870,5.5,-5.5,-110,-120,1.909091,1.833333,212.5,212.5,1550793600.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550797076.4154124,2019-02-21,19:57:43-0500,2,188,46,46,1,0,0,3444.125,1550797044.125,18,-140,+105,1.714286,2.050,-115,-115,1.870,1.870,-1.5,1.5,-120,-110,1.833333,1.909091,214.5,214.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550797089.126917,2019-02-21,19:57:55-0500,1,194,17,15,1,0,0,1656.9289999008179,1550797056.929,19,-185,+140,1.540541,2.400,-110,-120,1.909091,1.833333,-3.5,3.5,-115,-115,1.870,1.870,222.5,222.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550797089.1270087,2019-02-21,19:57:53-0500,2,261,39,42,1,0,0,3463.5789999961853,1550797063.579,18,+245,-345,3.450,1.290,-115,-115,1.870,1.870,6.5,-6.5,-115,-115,1.870,1.870,211.5,211.5,1550793600.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550797089.1270988,2019-02-21,19:57:53-0500,2,179,46,46,1,0,0,3463.680000066757,1550797063.68,18,-115,-115,1.870,1.870,-140,+105,1.714286,2.050,1.5,-1.5,-110,-120,1.909091,1.833333,216.5,216.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550797101.4611645,2019-02-21,19:58:07-0500,1,182,17,15,1,0,0,1674.5209999084473,1550797074.521,19,-185,+140,1.540541,2.400,-110,-120,1.909091,1.833333,-3.5,3.5,-115,-115,1.870,1.870,222.5,222.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550797101.4612086,2019-02-21,19:58:08-0500,2,246,39,42,1,0,0,3473.858999967575,1550797073.859,18,+245,-345,3.450,1.290,-105,-125,1.952381,1.800,6.5,-6.5,-110,-120,1.909091,1.833333,211.5,211.5,1550793600.0
BASK,NBA,4253789,Boston Celtics,Milwaukee Bucks,1550797101.4612513,2019-02-20,07:09:04-0500,0,-1,0,0,0,0,0,-139.65499997138977,1550797060.345,126,+200,-240,3.00,1.416667,-110,-110,1.909091,1.909091,6.5,-6.5,-110,-110,1.909091,1.909091,228.0,228.0,1550797200.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550797101.4612827,2019-02-21,19:58:02-0500,2,170,46,46,1,0,0,3473.776999950409,1550797073.777,18,-115,-115,1.870,1.870,-140,+105,1.714286,2.050,1.5,-1.5,-115,-115,1.870,1.870,215.5,215.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550797113.7810597,2019-02-21,19:58:13-0500,1,179,17,15,1,0,0,1687.2060000896454,1550797087.206,19,-170,+130,1.588235,2.300,-110,-120,1.909091,1.833333,-3.5,3.5,-115,-115,1.870,1.870,222.5,222.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550797113.781151,2019-02-21,19:58:18-0500,2,248,39,42,1,0,0,3488.3529999256134,1550797088.353,18,+245,-345,3.450,1.290,-110,-120,1.909091,1.833333,6.5,-6.5,-110,-120,1.909091,1.833333,210.5,210.5,1550793600.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550797113.78125,2019-02-21,19:58:22-0500,2,150,46,48,1,0,0,3482.585000038147,1550797082.585,18,-105,-125,1.952381,1.800,-125,-105,1.800,1.952381,1.5,-1.5,-115,-115,1.870,1.870,214.5,214.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550797126.194999,2019-02-21,19:58:34-0500,1,176,17,15,1,0,0,1693.494999885559,1550797093.495,19,-170,+130,1.588235,2.300,-110,-120,1.909091,1.833333,-3.5,3.5,-115,-115,1.870,1.870,222.5,222.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550797126.1950924,2019-02-21,19:58:27-0500,2,239,39,42,1,0,0,3498.6419999599457,1550797098.642,18,+245,-345,3.450,1.290,-115,-115,1.870,1.870,6.5,-6.5,-110,-120,1.909091,1.833333,210.5,210.5,1550793600.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550797126.1951833,2019-02-21,19:58:25-0500,2,147,46,48,1,0,0,3492.4489998817444,1550797092.449,18,+105,-140,2.050,1.714286,-115,-115,1.870,1.870,1.5,-1.5,-115,-115,1.870,1.870,215.5,215.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550797138.32589,2019-02-21,19:58:41-0500,1,185,17,15,1,0,0,1713.5030000209808,1550797113.503,19,-185,+140,1.540541,2.400,-115,-115,1.870,1.870,-3.5,3.5,-115,-115,1.870,1.870,221.5,221.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550797138.3259954,2019-02-21,19:58:41-0500,2,225,39,44,1,0,0,3507.617000102997,1550797107.617,18,+245,-345,3.450,1.290,-115,-115,1.870,1.870,6.5,-6.5,-115,-115,1.870,1.870,209.5,209.5,1550793600.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550797138.326085,2019-02-21,19:58:25-0500,2,147,46,48,1,0,0,3511.46799993515,1550797111.468,18,-105,-130,1.952381,1.770,-125,-105,1.800,1.952381,1.5,-1.5,-115,-115,1.870,1.870,216.5,216.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550797150.5056806,2019-02-21,19:58:51-0500,1,176,17,17,1,0,0,1721.3829998970032,1550797121.383,19,-185,+140,1.540541,2.400,-115,-115,1.870,1.870,-3.5,3.5,-110,-120,1.909091,1.833333,222.5,222.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550797150.505774,2019-02-21,19:58:53-0500,2,214,39,44,1,0,0,3521.572000026703,1550797121.572,18,+285,-400,3.850,1.250,-115,-115,1.870,1.870,7.5,-7.5,-110,-120,1.909091,1.833333,210.5,210.5,1550793600.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550797150.5058637,2019-02-21,19:58:49-0500,2,147,47,48,1,0,0,3511.46799993515,1550797111.468,18,-105,-130,1.952381,1.770,-125,-105,1.800,1.952381,1.5,-1.5,-115,-115,1.870,1.870,216.5,216.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550797162.8421037,2019-02-21,19:59:10-0500,1,156,17,17,1,0,0,1731.3980000019073,1550797131.398,19,-160,+120,1.625,2.200,-115,-115,1.870,1.870,-2.5,2.5,-115,-115,1.870,1.870,223.5,223.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550797162.842195,2019-02-21,19:58:59-0500,2,213,39,44,1,0,0,3532.548000097275,1550797132.548,18,+285,-400,3.850,1.250,-115,-115,1.870,1.870,7.5,-7.5,-115,-115,1.870,1.870,209.5,209.5,1550793600.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550797162.8422809,2019-02-21,19:59:06-0500,2,146,47,48,1,0,0,3529.197000026703,1550797129.197,18,-110,-120,1.909091,1.833333,-125,-105,1.800,1.952381,1.5,-1.5,-120,-110,1.833333,1.909091,216.5,216.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550797176.1703823,2019-02-21,19:59:16-0500,1,151,17,17,1,0,0,1750.2130000591278,1550797150.213,19,-160,+120,1.625,2.200,-115,-115,1.870,1.870,-2.5,2.5,-115,-115,1.870,1.870,221.5,221.5,1550795400.0
BASK,NBA,3952101,Miami Heat,Philadelphia 76ers,1550797176.17048,2019-02-21,19:58:59-0500,2,213,39,44,1,0,0,3538.8289999961853,1550797138.829,18,+285,-400,3.850,1.250,-115,-115,1.870,1.870,7.5,-7.5,-110,-120,1.909091,1.833333,209.5,209.5,1550793600.0
BASK,NBA,4253821,Sacramento Kings,Golden State Warriors,1550797176.1705616,2019-02-20,07:09:59-0500,0,-1,0,0,0,0,0,-9066.306999921799,1550797133.693,129,+600,-1000,7.00,1.100,-110,-110,1.909091,1.909091,12.5,-12.5,-115,-105,1.870,1.952381,238.0,238.0,1550806200.0
BASK,NBA,4253789,Boston Celtics,Milwaukee Bucks,1550797176.1706347,2019-02-20,07:09:04-0500,0,-1,0,0,0,0,0,-83.51900005340576,1550797116.481,127,+200,-240,3.00,1.416667,-110,-110,1.909091,1.909091,6.5,-6.5,-110,-110,1.909091,1.909091,228.0,228.0,1550797200.0
BASK,NBA,3952102,Phoenix Suns,Cleveland Cavaliers,1550797176.1706991,2019-02-21,19:59:19-0500,2,133,47,50,1,0,0,3546.5629999637604,1550797146.563,18,100,-130,2.00,1.770,-120,-110,1.833333,1.909091,1.5,-1.5,-120,-110,1.833333,1.909091,215.5,215.5,1550793600.0
BASK,NBA,4253800,Portland Trail Blazers,Brooklyn Nets,1550797188.1992083,2019-02-21,19:59:34-0500,1,139,17,19,1,0,0,1756.523999929428,1550797156.524,19,-160,+120,1.625,2.200,-115,-115,1.870,1.870,-2.5,2.5,-115,-115,1.870,1.870,221.5,221.5,1550795400.0
