sport,game_id,a_team,h_team,last_mod_score,quarter,secs,a_pts,h_pts,status,a_win,h_win,last_mod_to_start,last_mod_lines,num_markets,a_odds_ml,h_odds_ml,a_deci_ml,h_deci_ml,a_odds_ps,h_odds_ps,a_deci_ps,h_deci_ps,a_hcap_ps,h_hcap_ps,a_odds_tot,h_odds_tot,a_deci_tot,h_deci_tot,a_hcap_tot,h_hcap_tot,game_start_time
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26767789,1549298032211,111,240,-290,3.4,1.344828,-110,-110,1.909091,1.909091,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26733005,1549298066995,111,240,-290,3.4,1.344828,-110,-110,1.909091,1.909091,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-28503780,1549298096220,58,-300,250,1.333333,3.5,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,230,230,1549326600000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-28472714,1549298127286,58,-300,250,1.333333,3.5,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,230,230,1549326600000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26625448,1549298174552,111,240,-290,3.4,1.344828,-110,-110,1.909091,1.909091,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-28285359,1549298314641,58,-300,250,1.333333,3.5,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,230,230,1549326600000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26463843,1549298336157,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-28256883,1549298343117,58,-300,250,1.333333,3.5,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,230,230,1549326600000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26449952,1549298350048,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-28222424,1549298377576,58,-300,250,1.333333,3.5,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,230,230,1549326600000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26422460,1549298377540,111,240,-290,3.4,1.344828,-110,-110,1.909091,1.909091,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-28188767,1549298411233,58,-300,250,1.333333,3.5,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,230,230,1549326600000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26388827,1549298411173,111,240,-290,3.4,1.344828,-110,-110,1.909091,1.909091,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26362588,1549298437412,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-28096887,1549298503113,58,-300,250,1.333333,3.5,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,230,230,1549326600000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26296527,1549298503473,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26296487,1549298503513,111,240,-290,3.4,1.344828,-110,-110,1.909091,1.909091,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26291309,1549298508691,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26261834,1549298538166,111,240,-290,3.4,1.344828,-110,-110,1.909091,1.909091,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26233050,1549298566950,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26232828,1549298567172,111,240,-290,3.4,1.344828,-110,-110,1.909091,1.909091,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26199652,1549298600348,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26199631,1549298600369,111,240,-290,3.4,1.344828,-110,-110,1.909091,1.909091,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26168952,1549298631048,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26162630,1549298637370,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26136629,1549298663371,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-27877432,1549298722568,58,-300,250,1.333333,3.5,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,230,230,1549326600000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26098111,1549298701889,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26044810,1549298755190,77,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26044876,1549298755124,111,240,-290,3.4,1.344828,-110,-110,1.909091,1.909091,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26016206,1549298783794,77,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25996894,1549298803106,77,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25948438,1549298851562,111,240,-290,3.4,1.344828,-110,-110,1.909091,1.909091,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-27739752,1549298860248,58,-300,250,1.333333,3.5,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,230,230,1549326600000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25921136,1549298878864,78,-190,165,1.526316,2.65,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25921134,1549298878866,111,240,-290,3.4,1.344828,-110,-110,1.909091,1.909091,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25856638,1549298943362,111,240,-290,3.4,1.344828,-110,-110,1.909091,1.909091,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25795213,1549299004787,78,-190,165,1.526316,2.65,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25759414,1549299040586,78,-190,165,1.526316,2.65,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875352,Indiana Pacers , New Orleans Pelicans,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29298269,1549299101731,58,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,217,217,1549328400000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25662679,1549299137321,78,-190,165,1.526316,2.65,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875352,Indiana Pacers , New Orleans Pelicans,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29220672,1549299179328,58,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,217,217,1549328400000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25601846,1549299198154,78,-190,165,1.526316,2.65,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875353,Houston Rockets , Phoenix Suns,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-32793425,1549299206575,55,-400,300,1.25,4,-115,-105,1.87,1.952381,-8.5,8.5,-105,-115,1.952381,1.87,228,228,1549332000000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-36341400,1549299258600,54,-120,100,1.833333,2,-105,-115,1.952381,1.87,-2,2,-115,-105,1.87,1.952381,229,229,1549335600000
BASK,3875353,Houston Rockets , Phoenix Suns,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-32740982,1549299259018,55,-400,300,1.25,4,-115,-105,1.87,1.952381,-8.5,8.5,-105,-115,1.952381,1.87,228,228,1549332000000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-36330607,1549299269393,55,-120,100,1.833333,2,-105,-115,1.952381,1.87,-2,2,-115,-105,1.87,1.952381,229,229,1549335600000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-27305644,1549299294356,58,-300,250,1.333333,3.5,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,230,230,1549326600000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25534395,1549299265605,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-36238346,1549299361654,55,-120,100,1.833333,2,-105,-115,1.952381,1.87,-2,2,-115,-105,1.87,1.952381,229,229,1549335600000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25462510,1549299337490,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25462734,1549299337266,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25413459,1549299386541,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25413479,1549299386521,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-36179823,1549299420177,55,-120,100,1.833333,2,-105,-115,1.952381,1.87,-2,2,-115,-105,1.87,1.952381,229,229,1549335600000
BASK,3875353,Houston Rockets , Phoenix Suns,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-32534913,1549299465087,55,-400,300,1.25,4,-115,-105,1.87,1.952381,-8.5,8.5,-105,-115,1.952381,1.87,228,228,1549332000000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26951179,1549299648821,58,-300,250,1.333333,3.5,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,230,230,1549326600000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25151231,1549299648769,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-35568559,1549300031441,55,-120,100,1.833333,2,-105,-115,1.952381,1.87,-2,2,-115,-105,1.87,1.952381,229,229,1549335600000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26601108,1549299998892,58,-300,250,1.333333,3.5,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,230,230,1549326600000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-35541545,1549300058455,55,-120,100,1.833333,2,-105,-115,1.952381,1.87,-2,2,-115,-105,1.87,1.952381,229,229,1549335600000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-24701847,1549300098153,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-24721558,1549300078442,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26437488,1549300162512,58,-300,250,1.333333,3.5,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,230,230,1549326600000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-24663583,1549300136417,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-24660935,1549300139065,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26421985,1549300178015,112,-300,250,1.333333,3.5,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,230,230,1549326600000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-24503135,1549300296865,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-24473223,1549300326777,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-35251658,1549300348342,55,-120,100,1.833333,2,-105,-115,1.952381,1.87,-2,2,-115,-105,1.87,1.952381,229,229,1549335600000
BASK,3875352,Indiana Pacers , New Orleans Pelicans,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-28042947,1549300357053,58,-130,110,1.77,2.1,-115,-105,1.87,1.952381,-2,2,-115,-105,1.87,1.952381,217,217,1549328400000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-24439515,1549300360485,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-35207827,1549300392173,54,-125,105,1.8,2.05,-105,-115,1.952381,1.87,-2,2,-115,-105,1.87,1.952381,229,229,1549335600000
BASK,3875352,Indiana Pacers , New Orleans Pelicans,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-28034535,1549300365465,58,-130,110,1.77,2.1,-105,-115,1.952381,1.87,-2.5,2.5,-115,-105,1.87,1.952381,217,217,1549328400000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-35177752,1549300422248,55,-125,105,1.8,2.05,-105,-115,1.952381,1.87,-2,2,-115,-105,1.87,1.952381,229,229,1549335600000
BASK,3875352,Indiana Pacers , New Orleans Pelicans,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-27986369,1549300413631,58,-135,115,1.741,2.15,-105,-115,1.952381,1.87,-2.5,2.5,-115,-105,1.87,1.952381,217,217,1549328400000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-24346081,1549300453919,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875352,Indiana Pacers , New Orleans Pelicans,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-27924479,1549300475521,57,-135,115,1.741,2.15,-105,-115,1.952381,1.87,-2.5,2.5,-115,-105,1.87,1.952381,217,217,1549328400000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-24313175,1549300486825,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-35101903,1549300498097,55,-125,105,1.8,2.05,-105,-115,1.952381,1.87,-2,2,-115,-105,1.87,1.952381,229,229,1549335600000
BASK,3875352,Indiana Pacers , New Orleans Pelicans,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-27896010,1549300503990,58,-135,115,1.741,2.15,-105,-115,1.952381,1.87,-2.5,2.5,-115,-105,1.87,1.952381,217,217,1549328400000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26080051,1549300519949,112,-300,250,1.333333,3.5,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,230,230,1549326600000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-24251052,1549300548948,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-35009563,1549300590437,55,-125,105,1.8,2.05,-105,-115,1.952381,1.87,-2,2,-115,-105,1.87,1.952381,229,229,1549335600000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-34992190,1549300607810,55,-125,105,1.8,2.05,-105,-115,1.952381,1.87,-2,2,-115,-105,1.87,1.952381,229,229,1549335600000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-24189708,1549300610292,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-24157724,1549300642276,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875353,Houston Rockets , Phoenix Suns,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-31304258,1549300695742,55,-400,300,1.25,4,-115,-105,1.87,1.952381,-8.5,8.5,-105,-115,1.952381,1.87,228,228,1549332000000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-24122223,1549300677777,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-24060632,1549300739368,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875353,Houston Rockets , Phoenix Suns,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-31169979,1549300830021,55,-400,300,1.25,4,-115,-105,1.87,1.952381,-8.5,8.5,-105,-115,1.952381,1.87,228,228,1549332000000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-23934086,1549300865914,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-23904248,1549300895752,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-23876089,1549300923911,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-23843481,1549300956519,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-23842920,1549300957080,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-23797653,1549301002347,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-23811088,1549300988912,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875327,Denver Nuggets , Detroit Pistons,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-23775072,1549301024928,78,-180,160,1.555556,2.6,-105,-115,1.952381,1.87,-4.5,4.5,-105,-115,1.952381,1.87,211,211,1549324800000
BASK,3875328,Atlanta Hawks , Washington Wizards,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-23748333,1549301051667,111,240,-290,3.4,1.344828,-105,-115,1.952381,1.87,7,-7,-110,-110,1.909091,1.909091,232,232,1549324800000
BASK,3875352,Indiana Pacers , New Orleans Pelicans,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-27311144,1549301088856,58,-135,115,1.741,2.15,-105,-115,1.952381,1.87,-2.5,2.5,-115,-105,1.87,1.952381,217,217,1549328400000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25485482,1549301114518,112,-300,250,1.333333,3.5,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,230,230,1549326600000
BASK,3875349,San Antonio Spurs , Sacramento Kings,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-34464522,1549301135478,55,-125,105,1.8,2.05,-110,-110,1.909091,1.909091,-2,2,-115,-105,1.87,1.952381,229,229,1549335600000
BASK,3875332,Milwaukee Bucks , Brooklyn Nets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25419291,1549301180709,112,-300,250,1.333333,3.5,-110,-110,1.909091,1.909091,-7.5,7.5,-115,-105,1.87,1.952381,230,230,1549326600000
